,armorDestroy,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979369.644,,,<itemDetach.itemDetach object at 0x00000184B96AE668>,,,,,,,,,,,1527979369.644,,,,571052.1875,378189.90625,1453.2999267578125
1527979369.6441,,,<itemDetach.itemDetach object at 0x00000184B96AE710>,,,,,,,,,,,1527979369.6441,,,,571052.1875,378189.90625,1453.2999267578125
1527979369.6442,,,<itemDetach.itemDetach object at 0x00000184B96AE7B8>,,,,,,,,,,,1527979369.6442,,,,571052.1875,378189.90625,1453.2999267578125
1527979369.6443,,,<itemDetach.itemDetach object at 0x00000184B96AE860>,,,,,,,,,,,1527979369.6443,,,,571052.1875,378189.90625,1453.2999267578125
1527979369.6444001,,,<itemDetach.itemDetach object at 0x00000184B96AE908>,,,,,,,,,,,1527979369.6444001,,,,571052.1875,378189.90625,1453.2999267578125
1527979369.6445,,,,,,<itemPickup.itemPickup object at 0x00000184B9D443C8>,,,,,,,,1527979369.6445,,,,571052.1875,378189.90625,1453.2999267578125
1527979369.6446002,,,,,,<itemPickup.itemPickup object at 0x00000184B9D44438>,,,,,,,,1527979369.6446002,,,,571052.1875,378189.90625,1453.2999267578125
1527979429.667,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B88AC8>,,,,,,,1527979429.667,,,,571052.1875,378189.90625,1453.2999267578125
1527979429.668,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B88BE0>,,,,,,,1527979429.668,,,,571052.1875,378189.90625,1453.2999267578125
1527979429.6680999,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B88D30>,,,,,,,1527979429.6680999,,,,571052.1875,378189.90625,1453.2999267578125
1527979429.6682,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B88DD8>,,,,,,,1527979429.6682,,,,571052.1875,378189.90625,1453.2999267578125
1527979429.6683,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B88F28>,,,,,,,1527979429.6683,,,,571052.1875,378189.90625,1453.2999267578125
1527979429.6684,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B88240>,,,,,,,1527979429.6684,,,,571052.1875,378189.90625,1453.2999267578125
