,armorDestroy,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979432.719,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5A2D68>,,,,1527979432.719,,,,116320.7890625,118642.234375,325.1499938964844
1527979432.94,,,,<itemDrop.itemDrop object at 0x00000184B98D7C88>,,,,,,,,,,1527979432.94,,,,116320.7890625,118642.234375,325.1499938964844
1527979433.909,,,,<itemDrop.itemDrop object at 0x00000184B98D7D68>,,,,,,,,,,1527979433.909,,,,116320.7890625,118642.234375,325.1499938964844
1527979442.749,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5A6940>,,,,1527979442.749,,,,113219.65625,119768.4375,546.9199829101562
1527979451.69,,<itemAttach.itemAttach object at 0x00000184B95EDE10>,,,,,,,,,,,,1527979451.69,,,,112769.40625,119423.2109375,598.1499633789062
1527979451.6901,,,,,,<itemPickup.itemPickup object at 0x00000184B9D6A5F8>,,,,,,,,1527979451.6901,,,,112769.40625,119423.2109375,598.1499633789062
1527979452.738,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5AC4E0>,,,,1527979452.738,,,,112587.84375,119485.46875,598.1499633789062
1527979462.755,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5ACFD0>,,,,1527979462.755,,,,112684.0703125,119804.1875,951.1900024414062
1527979472.721,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5B1A90>,,,,1527979472.721,,,,112539.109375,119550.9375,947.8800048828124
1527979482.753,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5B6550>,,,,1527979482.753,,,,113639.59375,121933.25,547.1799926757812
1527979492.736,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5B6FD0>,,,,1527979492.736,,,,112981.828125,122288.90625,598.1499633789062
